SN,Date,VCM_M1_FPC_UpCoil_Attach_MC_ID,VCM_Glue_lot_ID_1,VCM_M1_FPC_UpCoil_Attach_Staging_time,VCM_M1_FPC_UpCoil_Attach_End_Time,VCM_Feature_1,VCM_Feature_2,VCM_Feature_3,VCM_Feature_4,VCM_Feature_5,VCM_Feature_6,VCM_Feature_7,VCM_Feature_8,VCM_Feature_9,VCM_Feature_10,VCM_Feature_11,VCM_Feature_12,VCM_Feature_13,VCM_Feature_14,VCM_Feature_15,VCM_Feature_16,VCM_Feature_17,VCM_Feature_18,VCM_Feature_19,VCM_Feature_20,VCM_Feature_21,VCM_Feature_22,VCM_Feature_23,VCM_Feature_24,VCM_Feature_25,VCM_Feature_26,VCM_Feature_27,VCM_Feature_28,VCM_Feature_29,VCM_Feature_30,VCM_Feature_31,VCM_Feature_32,VCM_Feature_33,VCM_Feature_34,VCM_Feature_35,VCM_Feature_36,VCM_Feature_37,VCM_Feature_38,VCM_Feature_39,VCM_Feature_40,VCM_Feature_41,VCM_Feature_42,VCM_Feature_43,VCM_Feature_44,Results,Failed_Station,Failure_Mode,VCM_M1_Constant_Feature
SN002208,2026-05-13 20:47:13,MC_003,LOT_2004,30,2026-05-13 20:52:13,Normal,Medium,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,PASS,,,Standby
SN002209,2026-05-13 20:49:32,MC_004,LOT_2001,10,2026-05-13 20:57:32,Normal,Medium,VAL_2,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,PASS,,,Standby
SN002210,2026-05-13 20:51:50,MC_001,LOT_2001,20,2026-05-13 21:02:50,Normal,Fast,VAL_2,VAL_1,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,PASS,,,Standby
SN002211,2026-05-13 20:54:08,MC_002,LOT_2003,30,2026-05-13 20:59:08,Normal,Medium,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,PASS,,,Locked
SN002212,2026-05-13 20:56:26,MC_004,LOT_2001,20,2026-05-13 21:01:26,Normal,Slow,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,PASS,,,Standby
SN002213,2026-05-13 20:58:45,MC_001,LOT_2001,10,2026-05-13 21:13:45,Normal,Medium,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,PASS,,,Locked
SN002214,2026-05-13 21:01:03,MC_002,LOT_2004,10,2026-05-13 21:16:03,Low,Medium,VAL_2,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_2,PASS,,,Normal
SN002215,2026-05-13 21:03:21,MC_003,LOT_2002,10,2026-05-13 21:10:21,Low,Medium,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,PASS,,,Standby
SN002216,2026-05-13 21:05:39,MC_BAD_007,LOT_2002,10,2026-05-13 21:13:39,Normal,Medium,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,FAIL,FUNCTION_TEST,VA_DRIVER_NG,Locked
SN002217,2026-05-13 21:07:58,MC_002,LOT_2004,20,2026-05-13 21:15:58,Normal,Medium,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,FAIL,METROLOGY,TILT_NG,Locked
SN002218,2026-05-13 21:10:16,MC_005,LOT_2004,10,2026-05-13 21:17:16,Normal,Medium,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,PASS,,,Normal
SN002219,2026-05-13 21:12:34,MC_002,LOT_2004,20,2026-05-13 21:20:34,Normal,Fast,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,PASS,,,Normal
SN002220,2026-05-13 21:14:52,MC_002,LOT_2004,20,2026-05-13 21:28:52,Normal,Medium,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,PASS,,,Locked
SN002221,2026-05-13 21:17:11,MC_001,LOT_2004,20,2026-05-13 21:32:11,Normal,Medium,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,PASS,,,Locked
SN002222,2026-05-13 21:19:29,MC_004,LOT_2001,10,2026-05-13 21:24:29,Normal,Medium,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,PASS,,,Locked
SN002223,2026-05-13 21:21:47,MC_005,LOT_2005,20,2026-05-13 21:28:47,Normal,Medium,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,PASS,,,Standby
SN002224,2026-05-13 21:24:05,MC_004,LOT_2001,10,2026-05-13 21:35:05,Normal,Slow,VAL_1,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,PASS,,,Locked
SN002225,2026-05-13 21:26:24,MC_004,LOT_2004,10,2026-05-13 21:33:24,Normal,Medium,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_3,VAL_1,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,PASS,,,Locked
SN002226,2026-05-13 21:28:42,MC_004,LOT_2002,10,2026-05-13 21:42:42,Normal,Medium,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_3,PASS,,,Locked
SN002227,2026-05-13 21:31:00,MC_001,LOT_2002,20,2026-05-13 21:44:00,Normal,Fast,VAL_2,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,PASS,,,Normal
SN002228,2026-05-13 21:33:18,MC_004,LOT_2005,10,2026-05-13 21:39:18,Normal,Slow,VAL_1,VAL_2,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_2,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,FAIL,FUNCTION_TEST,VA_DRIVER_NG,Locked
SN002229,2026-05-13 21:35:36,MC_004,LOT_2003,10,2026-05-13 21:43:36,Normal,Medium,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_3,VAL_3,PASS,,,Standby
SN002230,2026-05-13 21:37:55,MC_001,LOT_2003,10,2026-05-13 21:52:55,Normal,Medium,VAL_3,VAL_2,VAL_3,VAL_2,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,PASS,,,Normal
SN002231,2026-05-13 21:40:13,MC_002,LOT_2005,10,2026-05-13 21:45:13,Normal,Medium,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_2,PASS,,,Locked
SN002232,2026-05-13 21:42:31,MC_002,LOT_2002,20,2026-05-13 21:54:31,Normal,Medium,VAL_3,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,PASS,,,Locked
SN002233,2026-05-13 21:44:49,MC_003,LOT_2001,10,2026-05-13 21:52:49,Normal,Slow,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,PASS,,,Standby
SN002234,2026-05-13 21:47:08,MC_005,LOT_2004,30,2026-05-13 21:54:08,Normal,Fast,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_1,FAIL,METROLOGY,TILT_NG,Locked
SN002235,2026-05-13 21:49:26,MC_003,LOT_2003,30,2026-05-13 21:55:26,Normal,Slow,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,PASS,,,Standby
SN002236,2026-05-13 21:51:44,MC_004,LOT_2004,20,2026-05-13 22:06:44,Normal,Medium,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,PASS,,,Normal
SN002237,2026-05-13 21:54:02,MC_BAD_007,LOT_2001,20,2026-05-13 22:03:02,Normal,Medium,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,PASS,,,Standby
SN002238,2026-05-13 21:56:21,MC_004,LOT_2001,10,2026-05-13 22:05:21,Normal,Slow,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,PASS,,,Normal
SN002239,2026-05-13 21:58:39,MC_002,LOT_2004,10,2026-05-13 22:13:39,Normal,Fast,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_3,VAL_2,PASS,,,Standby
SN002240,2026-05-13 22:00:57,MC_002,LOT_2002,20,2026-05-13 22:11:57,Normal,Fast,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_3,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,PASS,,,Locked
SN002241,2026-05-13 22:03:15,MC_005,LOT_2004,10,2026-05-13 22:15:15,Low,Medium,VAL_2,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_2,PASS,,,Locked
SN002242,2026-05-13 22:05:34,MC_001,LOT_2004,20,2026-05-13 22:10:34,Low,Medium,VAL_2,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,FAIL,METROLOGY,VA_DRIVER_NG,Locked
SN002243,2026-05-13 22:07:52,MC_002,LOT_2002,20,2026-05-13 22:16:52,Normal,Medium,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,PASS,,,Standby
SN002244,2026-05-13 22:10:10,MC_001,LOT_2002,20,2026-05-13 22:22:10,High,Medium,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,PASS,,,Standby
SN002245,2026-05-13 22:12:28,MC_003,LOT_2004,30,2026-05-13 22:23:28,Normal,Medium,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,PASS,,,Normal
SN002246,2026-05-13 22:14:47,MC_004,LOT_2003,10,2026-05-13 22:24:47,Normal,Medium,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_2,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_3,VAL_1,VAL_2,VAL_2,VAL_1,VAL_2,VAL_3,VAL_1,PASS,,,Locked
SN002247,2026-05-13 22:17:05,MC_003,LOT_2003,20,2026-05-13 22:24:05,Normal,Medium,VAL_1,VAL_1,VAL_2,VAL_1,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,VAL_1,VAL_2,VAL_1,VAL_1,VAL_1,VAL_1,VAL_3,VAL_3,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_1,VAL_3,VAL_3,VAL_2,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_1,VAL_3,VAL_3,VAL_2,PASS,,,Locked
SN002248,2026-05-13 22:19:23,MC_002,LOT_2004,10,2026-05-13 22:27:23,Normal,Medium,VAL_2,VAL_2,VAL_3,VAL_2,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_3,VAL_2,VAL_1,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_3,VAL_1,VAL_1,VAL_2,VAL_3,VAL_1,VAL_1,VAL_1,VAL_1,VAL_2,VAL_2,VAL_3,VAL_3,VAL_1,VAL_2,PASS,,,Normal
SN002249,2026-05-13 22:21:41,MC_004,LOT_2003,10,2026-05-13 22:31:41,Normal,Medium,VAL_3,VAL_2,VAL_3,VAL_2,VAL_2,VAL_2,VAL_3,VAL_1,VAL_1,VAL_3,VAL_3,VAL_3,VAL_3,VAL_1,VAL_1,VAL_1,VAL_3,VAL_2,VAL_3,VAL_3,VAL_3,VAL_1,VAL_3,VAL_3,VAL_2,VAL_2,VAL_2,VAL_2,VAL_3,VAL_2,VAL_2,VAL_1,VAL_1,VAL_2,VAL_3,VAL_3,VAL_1,VAL_3,VAL_1,VAL_2,VAL_3,VAL_2,PASS,,,Standby
